,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-25,,,,288.6969909667969,,,,,288.6969909667969,,,,,290.7330017089844,,,,,286.00201416015625,,,,,288.16400146484375,,,,,20662200,
2015-07-26,,,,292.6860046386719,,,,,292.6860046386719,,,,,293.052001953125,,,,,287.70599365234375,,,,,288.6400146484375,,,,,16032300,
2015-07-27,121323.53125,20674.59375,42024.0078125,293.6239929199219,1096.5,145000.0,24600.0,44550.0,293.6239929199219,1096.5,145500.0,24940.0,45650.0,297.77398681640625,1102.5,138000.0,24560.0,40850.0,287.45001220703125,1093.9000244140625,139000.0,24580.0,40900.0,292.6390075683594,1100.0,1414445.0,12152000.0,2732216.0,30592000,19.0
2015-07-28,121323.53125,20674.59375,40609.05859375,294.427001953125,1096.300048828125,145000.0,24600.0,43050.0,294.427001953125,1096.300048828125,148000.0,25020.0,44950.0,296.64898681640625,1097.699951171875,141500.0,24380.0,43050.0,293.4230041503906,1096.300048828125,143000.0,24480.0,44200.0,293.63299560546875,1097.199951171875,1170007.0,13381350.0,1620301.0,25453600,31.0
2015-07-29,122160.234375,21229.279296875,41316.53125,289.5899963378906,1092.699951171875,146000.0,25260.0,43800.0,289.5899963378906,1092.699951171875,146500.0,25500.0,45550.0,294.5360107421875,1096.9000244140625,142500.0,24620.0,43250.0,288.7770080566406,1092.699951171875,145000.0,25000.0,43600.0,294.4840087890625,1096.4000244140625,735122.0,13734450.0,1608532.0,24672600,159142.0
2015-07-30,125507.0859375,20422.466796875,38533.79296875,287.72198486328125,1088.4000244140625,150000.0,24300.0,40850.0,287.72198486328125,1088.4000244140625,151000.0,25200.0,42950.0,290.1260070800781,1097.5,144500.0,24300.0,40850.0,286.5679931640625,1081.0,146500.0,25160.0,42900.0,289.1029968261719,1096.0999755859375,1233619.0,15419600.0,2433565.0,21635800,49298.0
2015-07-31,124670.390625,19918.20703125,38297.96875,284.6499938964844,1094.9000244140625,149000.0,23700.0,40600.0,284.6499938964844,1094.9000244140625,151000.0,24440.0,41700.0,288.9590148925781,1102.800048828125,146000.0,23500.0,40300.0,282.343994140625,1079.0999755859375,149500.0,24400.0,40800.0,287.6960144042969,1087.699951171875,746904.0,19579450.0,1217552.0,23629100,5700.0
2015-08-01,,,,281.60101318359375,,,,,281.60101318359375,,,,,284.9320068359375,,,,,278.11199951171875,,,,,284.6860046386719,,,,,18995000,
2015-08-02,,,,282.614013671875,,,,,282.614013671875,,,,,283.0320129394531,,,,,277.52899169921875,,,,,280.4490051269531,,,,,17722200,
2015-08-03,120068.4375,19750.126953125,38722.45703125,281.22698974609375,1089.4000244140625,143500.0,23500.0,41050.0,281.22698974609375,1089.4000244140625,150000.0,23680.0,41700.0,285.47100830078125,1097.0999755859375,143500.0,23320.0,40550.0,280.2330017089844,1085.0,148500.0,23680.0,40600.0,282.8059997558594,1095.5,753561.0,9844550.0,889689.0,21474100,2418.0
2015-08-04,120486.8203125,19867.78125,39335.6015625,285.2179870605469,1090.699951171875,144000.0,23640.0,41700.0,285.2179870605469,1090.699951171875,145500.0,23740.0,41800.0,285.7149963378906,1093.9000244140625,140500.0,23400.0,41000.0,281.2250061035156,1080.5,141000.0,23500.0,41000.0,281.2250061035156,1085.0999755859375,368056.0,12844350.0,741063.0,21908700,1139.0
2015-08-05,121741.8671875,19481.185546875,39146.9453125,281.8819885253906,1085.699951171875,145500.0,23180.0,41500.0,281.8819885253906,1085.699951171875,146500.0,23640.0,42500.0,285.5010070800781,1090.5999755859375,142000.0,23160.0,41200.0,281.4880065917969,1082.5,144500.0,23640.0,41950.0,284.84698486328125,1086.5,358304.0,12802500.0,723011.0,20128000,1207.0
2015-08-06,116721.6015625,18741.60546875,38816.7890625,278.5769958496094,1090.199951171875,139500.0,22300.0,41150.0,278.5769958496094,1090.199951171875,144500.0,23120.0,42150.0,281.906005859375,1092.199951171875,138000.0,22300.0,41100.0,278.40301513671875,1083.5999755859375,144000.0,23100.0,41750.0,281.906005859375,1084.4000244140625,829920.0,20199050.0,806351.0,18792100,269.0
2015-08-07,115466.515625,19094.583984375,38345.13671875,279.5849914550781,1094.0999755859375,138000.0,22720.0,40650.0,279.5849914550781,1094.0999755859375,139000.0,22740.0,41400.0,280.3919982910156,1098.300048828125,134500.0,22300.0,40550.0,276.3659973144531,1081.699951171875,139000.0,22400.0,41250.0,278.7409973144531,1088.9000244140625,581892.0,13787100.0,706498.0,42484800,614.0
2015-08-08,,,,260.99700927734375,,,,,260.99700927734375,,,,,279.9280090332031,,,,,260.7099914550781,,,,,279.74200439453125,,,,,58533000,
2015-08-09,,,,265.0830078125,,,,,265.0830078125,,,,,267.00299072265625,,,,,260.4679870605469,,,,,261.1159973144531,,,,,23789600,
2015-08-10,117139.9375,19178.630859375,38014.98046875,264.4700012207031,1104.199951171875,140000.0,22820.0,40300.0,264.4700012207031,1104.199951171875,141500.0,22840.0,40750.0,267.0320129394531,1107.5999755859375,136500.0,22600.0,39700.0,262.59600830078125,1089.5,138500.0,22800.0,40700.0,265.4779968261719,1093.199951171875,367835.0,5722500.0,761267.0,20979400,900.0
2015-08-11,116303.2421875,19447.56640625,37731.98828125,270.385986328125,1107.5999755859375,139000.0,23140.0,40000.0,270.385986328125,1107.5999755859375,142000.0,23580.0,40750.0,270.385986328125,1116.699951171875,138000.0,22960.0,39950.0,264.093994140625,1094.0,141000.0,23020.0,40650.0,264.3420104980469,1103.800048828125,384972.0,11664300.0,679248.0,25433900,997.0
2015-08-12,122160.234375,19397.138671875,38062.1484375,266.3760070800781,1123.199951171875,146000.0,23080.0,40350.0,266.3760070800781,1123.199951171875,149500.0,23280.0,41200.0,270.6730041503906,1124.5,139000.0,22800.0,39600.0,265.468994140625,1101.5,139500.0,23000.0,39600.0,270.5979919433594,1106.0,1656891.0,11154000.0,807710.0,26815400,797.0
2015-08-13,120905.1640625,19161.818359375,38580.95703125,264.0799865722656,1115.699951171875,144500.0,22800.0,40900.0,264.0799865722656,1115.699951171875,147000.0,23060.0,41300.0,266.23199462890625,1124.300048828125,142500.0,22760.0,40250.0,262.84100341796875,1113.0,145000.0,23060.0,40550.0,266.1830139160156,1124.300048828125,957016.0,7520550.0,575165.0,27685500,441.0
2015-08-14,120905.1640625,19161.818359375,38580.95703125,265.67999267578125,1112.9000244140625,144500.0,22800.0,40900.0,265.67999267578125,1112.9000244140625,144500.0,22800.0,40900.0,267.46600341796875,1118.800048828125,144500.0,22800.0,40900.0,261.4779968261719,1112.5,144500.0,22800.0,40900.0,264.1319885253906,1113.9000244140625,0.0,0.0,0.0,27091200,908.0
2015-08-15,,,,261.5509948730469,,,,,261.5509948730469,,,,,266.6669921875,,,,,261.2959899902344,,,,,265.52899169921875,,,,,19321100,
2015-08-16,,,,258.5069885253906,,,,,258.5069885253906,,,,,262.44000244140625,,,,,257.0409851074219,,,,,261.8659973144531,,,,,29717000,
2015-08-17,120068.4375,18556.7109375,38014.98046875,257.97601318359375,1118.5999755859375,143500.0,22080.0,40300.0,257.97601318359375,1118.5999755859375,146000.0,22820.0,41200.0,260.5050048828125,1122.0,143500.0,22080.0,40300.0,257.11700439453125,1113.800048828125,143500.0,22800.0,41100.0,258.489990234375,1113.800048828125,449849.0,11360850.0,441394.0,21617900,399.0
2015-08-18,122578.59375,19010.55078125,39005.4453125,211.07899475097656,1117.0999755859375,146500.0,22620.0,41350.0,211.07899475097656,1117.0999755859375,148500.0,22820.0,41400.0,257.9930114746094,1118.4000244140625,144000.0,22340.0,40300.0,211.07899475097656,1110.0,144500.0,22360.0,40350.0,257.9259948730469,1118.199951171875,628892.0,11583600.0,685759.0,42147200,475.0
2015-08-19,123833.6640625,19397.138671875,38156.47265625,226.6840057373047,1128.0999755859375,148000.0,23080.0,40450.0,226.6840057373047,1128.0999755859375,149000.0,23520.0,41350.0,237.40899658203125,1134.300048828125,145500.0,22820.0,40050.0,222.76600646972656,1116.800048828125,145500.0,23380.0,41150.0,225.67100524902344,1117.0,810111.0,20070750.0,927262.0,60869200,348.0
2015-08-20,124670.390625,19145.009765625,38156.47265625,235.35000610351562,1153.0,149000.0,22780.0,40450.0,235.35000610351562,1153.0,149500.0,23420.0,41000.0,237.36500549316406,1153.300048828125,146000.0,22600.0,40250.0,226.8990020751953,1132.800048828125,147000.0,23260.0,40250.0,226.8990020751953,1132.800048828125,697471.0,10805950.0,582590.0,32275000,409.0
2015-08-21,122160.234375,18506.28515625,37543.33203125,232.56900024414062,1159.5999755859375,146000.0,22020.0,39800.0,232.56900024414062,1159.5999755859375,147500.0,22560.0,40150.0,236.4320068359375,1166.5,143500.0,21920.0,39300.0,231.7239990234375,1150.5,145000.0,21980.0,39350.0,235.35499572753906,1154.0999755859375,818191.0,20442550.0,1047950.0,23173800,261.0
2015-08-22,,,,230.38999938964844,,,,,230.38999938964844,,,,,234.95700073242188,,,,,222.70399475097656,,,,,232.66200256347656,,,,,23205900,
2015-08-23,,,,228.16900634765625,,,,,228.16900634765625,,,,,232.7050018310547,,,,,225.5800018310547,,,,,230.37600708007812,,,,,18406600,
2015-08-24,119231.7265625,18136.5,37873.484375,210.4949951171875,1153.4000244140625,142500.0,21580.0,40150.0,210.4949951171875,1153.4000244140625,146500.0,22300.0,41450.0,228.13900756835938,1169.0,140000.0,20660.0,39500.0,210.4429931640625,1147.5,145000.0,21760.0,39500.0,228.11199951171875,1164.0,810847.0,22429600.0,1284327.0,59220700,299.0
2015-08-25,123415.2890625,18136.5,38533.79296875,221.60899353027344,1138.199951171875,147500.0,21580.0,40850.0,221.60899353027344,1138.199951171875,152500.0,22140.0,41400.0,226.3209991455078,1155.5,142500.0,21340.0,39850.0,199.56700134277344,1134.0,144500.0,21580.0,40600.0,210.0679931640625,1151.5,1279827.0,19625950.0,1220319.0,61089200,217.0
2015-08-26,125507.0859375,17934.794921875,40986.37890625,225.83099365234375,1124.5999755859375,150000.0,21340.0,43450.0,225.83099365234375,1124.5999755859375,152500.0,21480.0,43550.0,231.18299865722656,1143.0,147500.0,21000.0,41500.0,220.20399475097656,1119.5999755859375,148500.0,21360.0,41500.0,222.0760040283203,1139.199951171875,803308.0,27947600.0,2251863.0,31808000,116.0
2015-08-27,122996.953125,17934.794921875,40844.87890625,224.7689971923828,1122.4000244140625,147000.0,21340.0,43300.0,224.7689971923828,1122.4000244140625,154000.0,21720.0,44650.0,228.64300537109375,1127.4000244140625,145500.0,21260.0,43250.0,223.6840057373047,1118.4000244140625,152500.0,21640.0,44400.0,226.0500030517578,1127.199951171875,867600.0,24769400.0,1359490.0,21905400,564.0
2015-08-28,120486.8203125,18170.109375,41599.51953125,231.39599609375,1133.0999755859375,144000.0,21620.0,44100.0,231.39599609375,1133.0999755859375,149000.0,21720.0,44500.0,235.218994140625,1139.0,143500.0,21460.0,43750.0,220.92599487304688,1123.5999755859375,147000.0,21720.0,43800.0,224.7010040283203,1125.300048828125,926743.0,23111150.0,1059845.0,31336600,279.0
2015-08-29,,,,229.77999877929688,,,,,229.77999877929688,,,,,233.2220001220703,,,,,227.3300018310547,,,,,231.5489959716797,,,,,17142500,
2015-08-30,,,,228.76100158691406,,,,,228.76100158691406,,,,,232.0679931640625,,,,,226.2469940185547,,,,,229.89500427246094,,,,,19412600,
2015-08-31,124670.390625,18304.5859375,41976.84375,230.05599975585938,1131.5999755859375,149000.0,21780.0,44500.0,230.05599975585938,1131.5999755859375,149000.0,21780.0,44900.0,231.95599365234375,1134.0,141500.0,21040.0,43500.0,225.9149932861328,1124.800048828125,144000.0,21420.0,44350.0,229.11399841308594,1131.0999755859375,767410.0,20415450.0,897313.0,20710700,194.0
2015-09-01,122578.59375,18237.345703125,40892.04296875,228.12100219726562,1138.699951171875,146500.0,21700.0,43350.0,228.12100219726562,1138.699951171875,148500.0,21960.0,44400.0,231.21600341796875,1144.699951171875,145000.0,21620.0,43350.0,226.86000061035156,1133.5,147000.0,21780.0,44400.0,230.25599670410156,1133.5,437156.0,12018600.0,744504.0,20575200,375.0
2015-09-02,126762.15625,18321.39453125,41552.3515625,229.28399658203125,1132.5,151500.0,21800.0,44050.0,229.28399658203125,1132.5,154000.0,21900.0,44050.0,230.57699584960938,1140.4000244140625,146000.0,21300.0,42600.0,226.47500610351562,1130.800048828125,146000.0,21380.0,42700.0,228.02699279785156,1137.300048828125,1131571.0,15634150.0,626566.0,18760400,201.0
2015-09-03,127180.5,18859.263671875,41976.84375,227.18299865722656,1123.699951171875,152000.0,22440.0,44500.0,227.18299865722656,1123.699951171875,153000.0,22500.0,44700.0,229.60499572753906,1132.9000244140625,150000.0,21860.0,44000.0,226.66700744628906,1120.300048828125,151500.0,22040.0,44050.0,229.32400512695312,1130.300048828125,529122.0,15200350.0,712693.0,17482000,122.0
2015-09-04,125507.0859375,18976.9296875,41033.54296875,230.29800415039062,1120.5999755859375,150000.0,22580.0,43500.0,230.29800415039062,1120.5999755859375,152000.0,22880.0,44600.0,230.89999389648438,1125.199951171875,148500.0,22360.0,43100.0,227.05099487304688,1116.199951171875,152000.0,22440.0,44500.0,227.21499633789062,1123.4000244140625,439322.0,12570650.0,807397.0,20962400,51.0
2015-09-05,,,,235.0189971923828,,,,,235.0189971923828,,,,,236.14300537109375,,,,,229.4429931640625,,,,,230.19900512695312,,,,,20671400,
2015-09-06,,,,239.83999633789062,,,,,239.83999633789062,,,,,242.91200256347656,,,,,234.68099975585938,,,,,234.8699951171875,,,,,25473700,
2015-09-07,127180.5,18691.1796875,40750.55078125,239.8470001220703,,152000.0,22240.0,43200.0,239.8470001220703,,153500.0,22580.0,43600.0,242.1060028076172,,149000.0,22100.0,42800.0,238.7220001220703,,149000.0,22580.0,43450.0,239.9340057373047,,640220.0,9590250.0,428716.0,21192200,
2015-09-08,130945.734375,19010.55078125,43486.1171875,243.60699462890625,1120.4000244140625,156500.0,22620.0,46100.0,243.60699462890625,1120.4000244140625,157500.0,22720.0,46400.0,245.781005859375,1124.300048828125,152000.0,22120.0,42900.0,239.67799377441406,1116.4000244140625,152000.0,22260.0,43550.0,239.8459930419922,1119.800048828125,852958.0,9116500.0,2265288.0,26879200,138.0
2015-09-09,130109.0234375,19279.482421875,44335.09375,238.16799926757812,1102.199951171875,155500.0,22940.0,47000.0,238.16799926757812,1102.199951171875,157500.0,22940.0,47500.0,244.41600036621094,1123.5,153500.0,22720.0,46050.0,237.8209991455078,1102.0999755859375,157000.0,22920.0,47000.0,243.4149932861328,1123.5,609850.0,12968800.0,1602843.0,23635700,150.0
2015-09-10,130945.734375,19060.970703125,43627.61328125,238.4770050048828,1109.5,156500.0,22680.0,46250.0,238.4770050048828,1109.5,158000.0,22780.0,46800.0,241.29299926757812,1113.5,155000.0,22360.0,45600.0,235.79100036621094,1105.5,156000.0,22600.0,46150.0,238.33599853515625,1107.300048828125,742873.0,18128400.0,1191751.0,21215500,56.0
2015-09-11,130527.3828125,18741.60546875,44382.2578125,240.10699462890625,1103.5,156000.0,22300.0,47050.0,240.10699462890625,1103.5,159000.0,22660.0,47300.0,241.16900634765625,1111.699951171875,155000.0,22300.0,46400.0,238.32899475097656,1098.199951171875,156000.0,22520.0,46500.0,238.32899475097656,1110.800048828125,649365.0,10208350.0,913807.0,19224700,81.0
2015-09-12,,,,235.22900390625,,,,,235.22900390625,,,,,240.12399291992188,,,,,234.75399780273438,,,,,239.85499572753906,,,,,17962600,
2015-09-13,,,,230.51199340820312,,,,,230.51199340820312,,,,,235.93499755859375,,,,,229.33200073242188,,,,,235.24200439453125,,,,,18478800,
2015-09-14,129272.3125,18892.8828125,42825.8125,230.6439971923828,1107.699951171875,154500.0,22480.0,45400.0,230.6439971923828,1107.699951171875,156500.0,22480.0,47300.0,232.44000244140625,1108.5999755859375,152500.0,22200.0,45350.0,227.96099853515625,1104.0999755859375,155500.0,22400.0,47250.0,230.60899353027344,1107.800048828125,473618.0,8353650.0,796472.0,20997800,19.0
2015-09-15,130945.734375,18876.078125,43297.45703125,230.3040008544922,1102.800048828125,156500.0,22460.0,45900.0,230.3040008544922,1102.800048828125,158500.0,22560.0,46250.0,259.1820068359375,1104.5,154500.0,22260.0,45200.0,229.82200622558594,1102.800048828125,154500.0,22280.0,45800.0,230.49200439453125,1104.5,935039.0,11647800.0,533973.0,19177800,8.0
2015-09-16,136384.375,19363.525390625,44335.09375,229.09100341796875,1119.199951171875,163000.0,23040.0,47000.0,229.09100341796875,1119.199951171875,164500.0,23140.0,47000.0,231.21499633789062,1119.9000244140625,157000.0,22420.0,45800.0,227.40199279785156,1109.800048828125,157500.0,22420.0,46250.0,230.25,1109.800048828125,1158524.0,17188150.0,769688.0,20144200,31.0
2015-09-17,136802.75,19447.56640625,44240.75390625,229.80999755859375,1117.300048828125,163500.0,23140.0,46900.0,229.80999755859375,1117.300048828125,164000.0,23140.0,47500.0,230.28500366210938,1130.5,159500.0,22880.0,46650.0,228.92599487304688,1117.0999755859375,163500.0,23060.0,47300.0,229.0760040283203,1118.5999755859375,648686.0,13698000.0,563986.0,18935400,14.0
2015-09-18,138476.15625,20002.255859375,44523.74609375,232.97500610351562,1138.0999755859375,165500.0,23800.0,47200.0,232.97500610351562,1138.0999755859375,165500.0,23840.0,47250.0,234.35299682617188,1141.199951171875,159500.0,22700.0,46450.0,232.18499755859375,1127.800048828125,164000.0,22900.0,47050.0,233.52099609375,1128.300048828125,903177.0,21813500.0,604337.0,20242200,59.0
2015-09-19,,,,231.4929962158203,,,,,231.4929962158203,,,,,233.2050018310547,,,,,231.08900451660156,,,,,232.85800170898438,,,,,12712600,
2015-09-20,,,,231.21200561523438,,,,,231.21200561523438,,,,,232.36500549316406,,,,,230.91000366210938,,,,,231.3990020751953,,,,,14444700,
2015-09-21,133037.515625,19329.90625,43769.109375,227.0850067138672,1133.0999755859375,159000.0,23000.0,46400.0,227.0850067138672,1133.0999755859375,167500.0,23460.0,47000.0,231.2169952392578,1138.5,158000.0,23000.0,46350.0,226.52099609375,1130.800048828125,164500.0,23260.0,46500.0,231.2169952392578,1137.5999755859375,840567.0,10267950.0,337350.0,19678800,17.0
2015-09-22,137221.078125,19245.8671875,43438.953125,230.6179962158203,1125.0,164000.0,22900.0,46050.0,230.6179962158203,1125.0,165500.0,23000.0,46550.0,232.38600158691406,1135.0,160500.0,22600.0,45250.0,225.11700439453125,1122.5,163000.0,22860.0,46400.0,226.968994140625,1132.5999755859375,714326.0,12533750.0,646608.0,25009300,43.0
2015-09-23,131364.078125,19010.55078125,42212.671875,230.2830047607422,1131.5999755859375,157000.0,22620.0,44750.0,230.2830047607422,1131.5999755859375,164500.0,22880.0,45800.0,231.8350067138672,1132.199951171875,157000.0,22500.0,44750.0,229.59100341796875,1128.300048828125,163000.0,22880.0,45600.0,230.93600463867188,1128.5999755859375,944046.0,9882450.0,704343.0,17254100,33.0
2015-09-24,132200.8125,18926.5,41788.18359375,234.5290069580078,1153.800048828125,158000.0,22520.0,44300.0,234.5290069580078,1153.800048828125,161000.0,22700.0,45100.0,235.6490020751953,1155.9000244140625,157500.0,22500.0,43950.0,230.2949981689453,1133.0,159000.0,22520.0,44600.0,230.35800170898438,1133.0,3620370.0,6636050.0,631696.0,25097800,37.0
2015-09-25,135547.65625,18691.1796875,42259.83203125,235.1439971923828,1146.0,162000.0,22240.0,44800.0,235.1439971923828,1146.0,164500.0,22500.0,44850.0,237.427001953125,1149.800048828125,161000.0,22180.0,43900.0,233.6840057373047,1143.4000244140625,163500.0,22400.0,44200.0,234.36199951171875,1149.800048828125,855109.0,10458000.0,418976.0,22363600,56.0
2015-09-26,,,,234.33999633789062,,,,,234.33999633789062,,,,,235.4029998779297,,,,,233.35800170898438,,,,,235.0760040283203,,,,,13724100,
2015-09-27,,,,232.7570037841797,,,,,232.7570037841797,,,,,234.5260009765625,,,,,232.4759979248047,,,,,234.13900756835938,,,,,14179900,
2015-09-28,,,,239.14199829101562,1132.0,,,,239.14199829101562,1132.0,,,,239.33900451660156,1133.199951171875,,,,232.4669952392578,1132.0,,,,232.83599853515625,1133.199951171875,,,,24713000,4346.0
2015-09-29,,,,236.68699645996094,1127.0999755859375,,,,236.68699645996094,1127.0999755859375,,,,239.802001953125,1134.4000244140625,,,,235.92799377441406,1124.300048828125,,,,239.01600646972656,1132.199951171875,,,,22691300,2417.0
2015-09-30,137221.078125,19060.970703125,43061.6328125,236.05999755859375,1115.5,164000.0,22680.0,45650.0,236.05999755859375,1115.5,164000.0,22680.0,45650.0,237.73399353027344,1126.0,157500.0,21800.0,43950.0,235.62899780273438,1112.0999755859375,158000.0,22000.0,43950.0,236.63999938964844,1124.300048828125,978742.0,22946800.0,585511.0,19743500,865.0
2015-10-01,140567.96875,19060.970703125,43061.6328125,237.5489959716797,1114.199951171875,168000.0,22680.0,45650.0,237.5489959716797,1114.199951171875,168000.0,22900.0,45800.0,238.44500732421875,1119.0,163000.0,22420.0,45100.0,235.61599731445312,1113.300048828125,164000.0,22800.0,45700.0,236.00399780273438,1115.199951171875,806534.0,12052050.0,388121.0,20488800,1181.0
2015-10-02,139731.234375,18808.83984375,42448.48828125,237.29299926757812,1137.0999755859375,167000.0,22380.0,45000.0,237.29299926757812,1137.0999755859375,169500.0,22660.0,46450.0,238.54100036621094,1141.199951171875,165500.0,22240.0,45000.0,236.60299682617188,1105.800048828125,167500.0,22240.0,46150.0,237.26400756835938,1112.199951171875,492926.0,13715100.0,504825.0,19677900,323.0
2015-10-03,,,,238.72999572753906,,,,,238.72999572753906,,,,,239.31500244140625,,,,,236.94400024414062,,,,,237.20199584960938,,,,,16482700,
2015-10-04,,,,238.25900268554688,,,,,238.25900268554688,,,,,238.96800231933594,,,,,237.94000244140625,,,,,238.531005859375,,,,,12999000,
2015-10-05,137221.078125,18741.60546875,42024.0078125,240.38299560546875,1138.0999755859375,164000.0,22300.0,44550.0,240.38299560546875,1138.0999755859375,168500.0,22620.0,45500.0,240.38299560546875,1141.699951171875,163500.0,22300.0,44400.0,237.03500366210938,1132.5,168000.0,22380.0,45450.0,238.14700317382812,1137.0999755859375,469905.0,12096750.0,505037.0,23335900,226.0
2015-10-06,132200.8125,19346.71484375,42259.83203125,246.06300354003906,1146.800048828125,158000.0,23020.0,44800.0,246.06300354003906,1146.800048828125,163000.0,23100.0,45100.0,246.93499755859375,1150.0,155000.0,22540.0,44500.0,240.13600158691406,1136.300048828125,162500.0,22600.0,44850.0,240.36399841308594,1136.300048828125,1289144.0,19149350.0,344629.0,27535100,145.0
2015-10-07,134292.59375,21027.580078125,43674.78125,242.968994140625,1149.0,160500.0,25020.0,46300.0,242.968994140625,1149.0,161000.0,25040.0,46300.0,246.68099975585938,1152.9000244140625,155500.0,23720.0,44250.0,242.5850067138672,1143.0,155500.0,23960.0,44800.0,246.1699981689453,1147.5999755859375,532368.0,39975100.0,792120.0,22999200,104.0
2015-10-08,135547.65625,21346.939453125,44335.09375,242.3040008544922,1144.699951171875,162000.0,25400.0,47000.0,242.3040008544922,1144.699951171875,163500.0,25580.0,47100.0,244.25100708007812,1146.699951171875,159500.0,25000.0,46150.0,242.1790008544922,1138.699951171875,161000.0,25000.0,46800.0,243.0749969482422,1142.699951171875,568436.0,28533850.0,707904.0,18515300,138.0
2015-10-09,,,,243.93099975585938,1156.300048828125,,,,243.93099975585938,1156.300048828125,,,,244.22799682617188,1157.199951171875,,,,242.1219940185547,1151.5999755859375,,,,242.4980010986328,1151.5999755859375,,,,17353100,22.0
2015-10-10,,,,244.9409942626953,,,,,244.9409942626953,,,,,245.31900024414062,,,,,243.07400512695312,,,,,243.74000549316406,,,,,15912700,
2015-10-11,,,,247.0500030517578,,,,,247.0500030517578,,,,,247.2429962158203,,,,,244.15199279785156,,,,,244.74200439453125,,,,,16827300,
2015-10-12,133455.859375,21178.85546875,44476.58203125,245.30799865722656,1164.9000244140625,159500.0,25200.0,47150.0,245.30799865722656,1164.9000244140625,163000.0,25260.0,47450.0,247.45399475097656,1166.800048828125,158000.0,24940.0,46550.0,245.1790008544922,1155.9000244140625,162500.0,25200.0,47400.0,246.875,1155.9000244140625,517468.0,18948700.0,723164.0,17388300,40.0
2015-10-13,136802.75,21044.388671875,43486.1171875,249.50799560546875,1165.800048828125,163500.0,25040.0,46100.0,249.50799560546875,1165.800048828125,164500.0,25440.0,47150.0,250.23599243164062,1166.199951171875,160000.0,24960.0,46000.0,243.7570037841797,1154.9000244140625,160500.0,25200.0,47150.0,245.1999969482422,1163.5,721085.0,9900000.0,780065.0,28198500,132.0
2015-10-14,136384.375,21078.005859375,43533.2890625,251.98899841308594,1180.0999755859375,163000.0,25080.0,46150.0,251.98899841308594,1180.0999755859375,165000.0,25200.0,46400.0,254.27499389648438,1189.0,163000.0,24740.0,45300.0,248.9029998779297,1167.300048828125,164000.0,24960.0,46200.0,249.4929962158203,1172.4000244140625,602476.0,8752550.0,724993.0,27462600,143.0
2015-10-15,135966.015625,21330.12890625,44099.265625,254.32000732421875,1187.9000244140625,162500.0,25380.0,46750.0,254.32000732421875,1187.9000244140625,164500.0,25640.0,46800.0,255.96200561523438,1188.300048828125,161000.0,24860.0,45550.0,252.04600524902344,1177.800048828125,162500.0,24880.0,45550.0,252.10699462890625,1184.199951171875,495824.0,12425150.0,516628.0,25223500,143.0
2015-10-16,134710.984375,21262.896484375,43344.62109375,262.8689880371094,1183.5999755859375,161000.0,25300.0,45950.0,262.8689880371094,1183.5999755859375,163000.0,25380.0,46900.0,266.135009765625,1184.0999755859375,158000.0,25180.0,45850.0,253.92599487304688,1176.199951171875,162500.0,25300.0,46750.0,254.29600524902344,1182.5,628494.0,7198400.0,390747.0,35901500,243.0
2015-10-17,,,,270.6400146484375,,,,,270.6400146484375,,,,,273.5780029296875,,,,,262.36700439453125,,,,,262.74700927734375,,,,,43199600,
2015-10-18,,,,261.64300537109375,,,,,261.64300537109375,,,,,271.6679992675781,,,,,260.7770080566406,,,,,270.9070129394531,,,,,22434300,
2015-10-19,134710.984375,21111.623046875,44146.43359375,263.43701171875,1173.300048828125,161000.0,25120.0,46800.0,263.43701171875,1173.300048828125,162500.0,25300.0,46800.0,264.82000732421875,1177.800048828125,159500.0,24980.0,46050.0,260.95098876953125,1169.300048828125,162500.0,25140.0,46100.0,261.8609924316406,1176.5,333746.0,5853500.0,354715.0,25258800,62.0
2015-10-20,135966.015625,21279.70703125,44193.58984375,269.4630126953125,1178.0,162500.0,25320.0,46850.0,269.4630126953125,1178.0,163500.0,25460.0,47200.0,270.8349914550781,1179.0999755859375,161000.0,25120.0,46550.0,263.22698974609375,1168.699951171875,161500.0,25200.0,47000.0,263.5719909667969,1168.699951171875,335128.0,7517350.0,440925.0,30889800,19.0
2015-10-21,136384.375,21346.939453125,50560.87109375,266.2720031738281,1167.5999755859375,163000.0,25400.0,53600.0,266.2720031738281,1167.5999755859375,163500.0,25640.0,54100.0,270.7699890136719,1176.4000244140625,162000.0,25180.0,47450.0,263.8389892578125,1164.9000244140625,163000.0,25300.0,47500.0,269.3059997558594,1175.9000244140625,322293.0,6978350.0,6683944.0,25637300,41.0
